,sample,population,percentage,count,total_count
10140,sample10140,cd4_t_cell,0.2916180584949878,28247,96863
10140,sample10140,cd8_t_cell,0.19621527311770232,19006,96863
10140,sample10140,monocyte,0.24412830492551335,23647,96863
10140,sample10140,nk_cell,0.1669884269535323,16175,96863
10141,sample10141,b_cell,0.11563208718585488,11268,97447
10141,sample10141,cd4_t_cell,0.22963251818937475,22377,97447
10141,sample10141,cd8_t_cell,0.23668250433569016,23064,97447
10141,sample10141,monocyte,0.24344515480209755,23723,97447
10141,sample10141,nk_cell,0.17460773548698266,17015,97447
10142,sample10142,b_cell,0.09107402717668626,9638,105826
10142,sample10142,cd4_t_cell,0.32663050668077787,34566,105826
10142,sample10142,cd8_t_cell,0.19333623117192372,20460,105826
10142,sample10142,monocyte,0.22678736794360554,24000,105826
10142,sample10142,nk_cell,0.1621718670270066,17162,105826
10143,sample10143,b_cell,0.11787920564927752,11201,95021
10143,sample10143,cd4_t_cell,0.3880194904284316,36870,95021
10143,sample10143,cd8_t_cell,0.25275465423432714,24017,95021
10143,sample10143,monocyte,0.14056892686879743,13357,95021
10143,sample10143,nk_cell,0.10077772281916629,9576,95021
10144,sample10144,b_cell,0.1619779751056652,16709,103156
10144,sample10144,cd4_t_cell,0.23732017526852534,24481,103156
10144,sample10144,cd8_t_cell,0.20057001046958006,20690,103156
10144,sample10144,monocyte,0.19999806118887897,20631,103156
10144,sample10144,nk_cell,0.2001337779673504,20645,103156
10145,sample10145,b_cell,0.1341707468718427,13811,102936
10145,sample10145,cd4_t_cell,0.22417813010025647,23076,102936
10145,sample10145,cd8_t_cell,0.38451076396984535,39580,102936
10145,sample10145,monocyte,0.15397917152405377,15850,102936
10145,sample10145,nk_cell,0.1031611875340017,10619,102936
10146,sample10146,b_cell,0.12333077933450087,13521,109632
10146,sample10146,cd4_t_cell,0.2876349970811442,31534,109632
10146,sample10146,cd8_t_cell,0.2716177758318739,29778,109632
10146,sample10146,monocyte,0.15790097781669585,17311,109632
10146,sample10146,nk_cell,0.15951546993578516,17488,109632
10147,sample10147,b_cell,0.12855778414517668,12114,94230
10147,sample10147,cd4_t_cell,0.2830096572216916,26668,94230
10147,sample10147,cd8_t_cell,0.2625809190279104,24743,94230
10147,sample10147,monocyte,0.21103682479040645,19886,94230
10147,sample10147,nk_cell,0.11481481481481481,10819,94230
10148,sample10148,b_cell,0.058359758272049964,6055,103753
10148,sample10148,cd4_t_cell,0.36342081674746757,37706,103753
10148,sample10148,cd8_t_cell,0.30262257476892235,31398,103753
10148,sample10148,monocyte,0.1558701917053001,16172,103753
10148,sample10148,nk_cell,0.11972665850626006,12422,103753
10149,sample10149,b_cell,0.07225601069003802,7354,101777
10149,sample10149,cd4_t_cell,0.34635526690706153,35251,101777
10149,sample10149,cd8_t_cell,0.20775813788970002,21145,101777
10149,sample10149,monocyte,0.1718364659991943,17489,101777
10149,sample10149,nk_cell,0.2017941185140061,20538,101777
10150,sample10150,b_cell,0.06345819176265849,6126,96536
10150,sample10150,cd4_t_cell,0.2974227231291953,28712,96536
10150,sample10150,cd8_t_cell,0.3152191928399768,30430,96536
10150,sample10150,monocyte,0.2206327173282506,21299,96536
10150,sample10150,nk_cell,0.10326717493991878,9969,96536
10151,sample10151,b_cell,0.11756405261107192,11164,94961
10151,sample10151,cd4_t_cell,0.3352534198249808,31836,94961
10151,sample10151,cd8_t_cell,0.21296111035056497,20223,94961
10151,sample10151,monocyte,0.14633375806910207,13896,94961
10151,sample10151,nk_cell,0.1878876591442803,17842,94961
10152,sample10152,b_cell,0.1979242572505257,19013,96062
10152,sample10152,cd4_t_cell,0.2854094230809269,27417,96062
10152,sample10152,cd8_t_cell,0.28438924861027254,27319,96062
10152,sample10152,monocyte,0.11358289438071245,10911,96062
10152,sample10152,nk_cell,0.11869417667756241,11402,96062
10153,sample10153,b_cell,0.12605587414755115,13013,103232
10153,sample10153,cd4_t_cell,0.3402336484810911,35123,103232
10153,sample10153,cd8_t_cell,0.19584043707377558,20217,103232
10153,sample10153,monocyte,0.12723767823930565,13135,103232
10153,sample10153,nk_cell,0.2106323620582765,21744,103232
10154,sample10154,b_cell,0.06315118200761659,7031,111336
10154,sample10154,cd4_t_cell,0.3552399942516347,39551,111336
10154,sample10154,cd8_t_cell,0.23565603219084572,26237,111336
10154,sample10154,monocyte,0.1880972910828483,20942,111336
10154,sample10154,nk_cell,0.15785550046705468,17575,111336
10155,sample10155,b_cell,0.1298235764106329,12024,92618
10155,sample10155,cd4_t_cell,0.30405536720723836,28161,92618
10155,sample10155,cd8_t_cell,0.25570623420933297,23683,92618
10155,sample10155,monocyte,0.18440259992658015,17079,92618
10155,sample10155,nk_cell,0.12601222224621564,11671,92618
10156,sample10156,b_cell,0.0631356055675891,6500,102953
10156,sample10156,cd4_t_cell,0.35276291123133857,36318,102953
10156,sample10156,cd8_t_cell,0.2186920245160413,22515,102953
10156,sample10156,monocyte,0.19037813371149942,19600,102953
10156,sample10156,nk_cell,0.1750313249735316,18020,102953
10157,sample10157,b_cell,0.08627127951674904,7855,91050
10157,sample10157,cd4_t_cell,0.25676002196595277,23378,91050
10157,sample10157,cd8_t_cell,0.22749038989566173,20713,91050
10157,sample10157,monocyte,0.1884349258649094,17157,91050
10157,sample10157,nk_cell,0.24104338275672707,21947,91050
10158,sample10158,b_cell,0.09909726326085627,9726,98146
10158,sample10158,cd4_t_cell,0.3164061703992012,31054,98146
10158,sample10158,cd8_t_cell,0.26627677134065575,26134,98146
10158,sample10158,monocyte,0.1766144315611436,17334,98146
10158,sample10158,nk_cell,0.14160536343814317,13898,98146
10159,sample10159,b_cell,0.11991584208447029,13052,108843
10159,sample10159,cd4_t_cell,0.2738531646500005,29807,108843
10159,sample10159,cd8_t_cell,0.2651617467361245,28861,108843
10159,sample10159,monocyte,0.19309464090478948,21017,108843
10159,sample10159,nk_cell,0.14797460562461529,16106,108843
10160,sample10160,b_cell,0.09351288734433826,9687,103590
10160,sample10160,cd4_t_cell,0.3318853171155517,34380,103590
10160,sample10160,cd8_t_cell,0.1856935997683174,19236,103590
10160,sample10160,monocyte,0.2221063809247997,23008,103590
10160,sample10160,nk_cell,0.16680181484699294,17279,103590
10161,sample10161,b_cell,0.11728452414134845,11361,96867
10161,sample10161,cd4_t_cell,0.23276244747953378,22547,96867
10161,sample10161,cd8_t_cell,0.18413907729154408,17837,96867
10161,sample10161,monocyte,0.2645999153478481,25631,96867
10161,sample10161,nk_cell,0.2012140357397256,19491,96867
10162,sample10162,b_cell,0.13122542079597294,12513,95355
10162,sample10162,cd4_t_cell,0.3198888364532536,30503,95355
10162,sample10162,cd8_t_cell,0.20001048712705155,19072,95355
10162,sample10162,monocyte,0.1450579413769598,13832,95355
10162,sample10162,nk_cell,0.2038173142467621,19435,95355
10163,sample10163,b_cell,0.07247825126495061,6890,95063
10163,sample10163,cd4_t_cell,0.29455203391435153,28001,95063
10163,sample10163,cd8_t_cell,0.23594879185382325,22430,95063
10163,sample10163,monocyte,0.20949265224114536,19915,95063
10163,sample10163,nk_cell,0.18752827072572925,17827,95063
10164,sample10164,b_cell,0.1222975754130814,12479,102038
10164,sample10164,cd4_t_cell,0.3383837393912072,34528,102038
10164,sample10164,cd8_t_cell,0.2498186949959819,25491,102038
10164,sample10164,monocyte,0.173895999529587,17744,102038
10164,sample10164,nk_cell,0.1156039906701425,11796,102038
10165,sample10165,b_cell,0.09965299003919595,11085,111236
10165,sample10165,cd4_t_cell,0.22653637311661692,25199,111236
10165,sample10165,cd8_t_cell,0.3463536984429501,38527,111236
10165,sample10165,monocyte,0.253083534107663,28152,111236
10165,sample10165,nk_cell,0.07437340429357402,8273,111236
10166,sample10166,b_cell,0.15769365097844149,14900,94487
10166,sample10166,cd4_t_cell,0.24120778519796374,22791,94487
10166,sample10166,cd8_t_cell,0.21374368960809423,20196,94487
10166,sample10166,monocyte,0.22761861420089535,21507,94487
10166,sample10166,nk_cell,0.1597362600146052,15093,94487
10167,sample10167,b_cell,0.11533816425120773,11460,99360
10167,sample10167,cd4_t_cell,0.29393115942028986,29205,99360
10167,sample10167,cd8_t_cell,0.21510668276972625,21373,99360
10167,sample10167,monocyte,0.19520933977455718,19396,99360
10167,sample10167,nk_cell,0.180414653784219,17926,99360
10168,sample10168,b_cell,0.1046253244449424,11206,107106
10168,sample10168,cd4_t_cell,0.23825929453065187,25519,107106
10168,sample10168,cd8_t_cell,0.31946856385263195,34217,107106
10168,sample10168,monocyte,0.22268593729576308,23851,107106
10168,sample10168,nk_cell,0.11496087987601068,12313,107106
10169,sample10169,b_cell,0.08926176411836886,9384,105129
10169,sample10169,cd4_t_cell,0.25620903841946563,26935,105129
10169,sample10169,cd8_t_cell,0.25834926613969506,27160,105129
10169,sample10169,monocyte,0.22188929791018652,23327,105129
10169,sample10169,nk_cell,0.17429063341228396,18323,105129
10170,sample10170,b_cell,0.09469682084332141,9639,101788
10170,sample10170,cd4_t_cell,0.296655794396196,30196,101788
10170,sample10170,cd8_t_cell,0.24056863284473612,24487,101788
10170,sample10170,monocyte,0.25062875781035093,25511,101788
10170,sample10170,nk_cell,0.11744999410539553,11955,101788
10171,sample10171,b_cell,0.07238347709927616,6990,96569
10171,sample10171,cd4_t_cell,0.24811274839751887,23960,96569
10171,sample10171,cd8_t_cell,0.20627737679793723,19920,96569
10171,sample10171,monocyte,0.24642483612753574,23797,96569
10171,sample10171,nk_cell,0.22680156157773199,21902,96569
10172,sample10172,b_cell,0.11830563677412191,12786,108076
10172,sample10172,cd4_t_cell,0.24839002183648543,26845,108076
10172,sample10172,cd8_t_cell,0.23588955919908214,25494,108076
10172,sample10172,monocyte,0.3027129057330027,32716,108076
10172,sample10172,nk_cell,0.09470187645730782,10235,108076
10173,sample10173,b_cell,0.06852652422272676,6610,96459
10173,sample10173,cd4_t_cell,0.3482308545599685,33590,96459
10173,sample10173,cd8_t_cell,0.18931359437688552,18261,96459
10173,sample10173,monocyte,0.22856343109507665,22047,96459
10173,sample10173,nk_cell,0.16536559574534257,15951,96459
10174,sample10174,b_cell,0.09661539678146376,9774,101164
10174,sample10174,cd4_t_cell,0.2743762603297616,27757,101164
10174,sample10174,cd8_t_cell,0.2533509944248942,25630,101164
10174,sample10174,monocyte,0.22408168913842869,22669,101164
10174,sample10174,nk_cell,0.15157565932545175,15334,101164
10175,sample10175,b_cell,0.10411247130833971,10886,104560
10175,sample10175,cd4_t_cell,0.3540646518745218,37021,104560
10175,sample10175,cd8_t_cell,0.22436878347360367,23460,104560
10175,sample10175,monocyte,0.17472264728385617,18269,104560
10175,sample10175,nk_cell,0.14273144605967866,14924,104560
10176,sample10176,b_cell,0.09890427565626894,10606,107235
10176,sample10176,cd4_t_cell,0.25486081969506225,27330,107235
10176,sample10176,cd8_t_cell,0.266797221056558,28610,107235
10176,sample10176,monocyte,0.24538630111437498,26314,107235
10176,sample10176,nk_cell,0.13405138247773582,14375,107235
10177,sample10177,b_cell,0.12019115106182884,10991,91446
10177,sample10177,cd4_t_cell,0.33198827723465213,30359,91446
10177,sample10177,cd8_t_cell,0.2559324628742646,23404,91446
10177,sample10177,monocyte,0.1998228462699298,18273,91446
10177,sample10177,nk_cell,0.09206526255932462,8419,91446
10178,sample10178,b_cell,0.08757696188456232,8506,97126
10178,sample10178,cd4_t_cell,0.2302678994296069,22365,97126
10178,sample10178,cd8_t_cell,0.25819039186211723,25077,97126
10178,sample10178,monocyte,0.19443815250293434,18885,97126
10178,sample10178,nk_cell,0.22952659432077918,22293,97126
10179,sample10179,b_cell,0.11612122298933023,12951,111530
10179,sample10179,cd4_t_cell,0.3576078185241639,39884,111530
10179,sample10179,cd8_t_cell,0.21562808213036852,24049,111530
10179,sample10179,monocyte,0.17935981350309335,20004,111530
10179,sample10179,nk_cell,0.13128306285304403,14642,111530
10180,sample10180,b_cell,0.11040292745697282,10982,99472
10180,sample10180,cd4_t_cell,0.34075920862152165,33896,99472
10180,sample10180,cd8_t_cell,0.2551974424963809,25385,99472
10180,sample10180,monocyte,0.15309835933730095,15229,99472
10180,sample10180,nk_cell,0.14054206208782372,13980,99472
10181,sample10181,b_cell,0.12248587570621469,13008,106200
10181,sample10181,cd4_t_cell,0.32893596986817325,34933,106200
10181,sample10181,cd8_t_cell,0.2888512241054614,30676,106200
10181,sample10181,monocyte,0.1669491525423729,17730,106200
10181,sample10181,nk_cell,0.09277777777777778,9853,106200
10182,sample10182,b_cell,0.09006978224058156,8351,92717
10182,sample10182,cd4_t_cell,0.2510003559217835,23272,92717
10182,sample10182,cd8_t_cell,0.35371075423061576,32795,92717
10182,sample10182,monocyte,0.13839964623531822,12832,92717
10182,sample10182,nk_cell,0.16681946137170098,15467,92717
10183,sample10183,b_cell,0.1434957827743399,13032,90818
10183,sample10183,cd4_t_cell,0.21628972230174634,19643,90818
10183,sample10183,cd8_t_cell,0.2825320971613557,25659,90818
10183,sample10183,monocyte,0.22283027593648835,20237,90818
10183,sample10183,nk_cell,0.13485212182606973,12247,90818
10184,sample10184,b_cell,0.06378643767951737,6418,100617
10184,sample10184,cd4_t_cell,0.31686494329984,31882,100617
10184,sample10184,cd8_t_cell,0.2910939503264856,29289,100617
10184,sample10184,monocyte,0.16646292376039834,16749,100617
10184,sample10184,nk_cell,0.1617917449337587,16279,100617
10185,sample10185,b_cell,0.06247544590241219,6361,101816
10185,sample10185,cd4_t_cell,0.26462442052329693,26943,101816
10185,sample10185,cd8_t_cell,0.3598255676907362,36636,101816
10185,sample10185,monocyte,0.18848707472302978,19191,101816
10185,sample10185,nk_cell,0.12458749116052487,12685,101816
10186,sample10186,b_cell,0.07853892034221972,9336,118871
10186,sample10186,cd4_t_cell,0.3837857845900178,45621,118871
10186,sample10186,cd8_t_cell,0.21399668548258197,25438,118871
10186,sample10186,monocyte,0.17116874595149364,20347,118871
10186,sample10186,nk_cell,0.15250986363368693,18129,118871
10187,sample10187,b_cell,0.10208650825007996,10852,106302
10187,sample10187,cd4_t_cell,0.22462418392880662,23878,106302
10187,sample10187,cd8_t_cell,0.15086263663900962,16037,106302
10187,sample10187,monocyte,0.33160241575887567,35250,106302
10187,sample10187,nk_cell,0.19082425542322817,20285,106302
10188,sample10188,b_cell,0.0678061499936823,5903,87057
10188,sample10188,cd4_t_cell,0.2697428121805254,23483,87057
10188,sample10188,cd8_t_cell,0.2550053413280954,22200,87057
10188,sample10188,monocyte,0.2522715002814248,21962,87057
10188,sample10188,nk_cell,0.1551741962162721,13509,87057
10189,sample10189,b_cell,0.048826892648786126,5030,103017
10189,sample10189,cd4_t_cell,0.3536989040643777,36437,103017
10189,sample10189,cd8_t_cell,0.2428822427366357,25021,103017
10189,sample10189,monocyte,0.17829096168593533,18367,103017
10189,sample10189,nk_cell,0.17630099886426512,18162,103017
10190,sample10190,b_cell,0.08479412963717896,7696,90761
10190,sample10190,cd4_t_cell,0.2586132810348057,23472,90761
10190,sample10190,cd8_t_cell,0.3284450369652163,29810,90761
10190,sample10190,monocyte,0.2040083295688677,18516,90761
10190,sample10190,nk_cell,0.12413922279393132,11267,90761
10191,sample10191,b_cell,0.12000946820261954,10647,88718
10191,sample10191,cd4_t_cell,0.31110935774025567,27601,88718
10191,sample10191,cd8_t_cell,0.2658423318830452,23585,88718
10191,sample10191,monocyte,0.15252823553281183,13532,88718
10191,sample10191,nk_cell,0.15051060664126784,13353,88718
10192,sample10192,b_cell,0.10572250536047151,9812,92809
10192,sample10192,cd4_t_cell,0.34255298516307686,31792,92809
10192,sample10192,cd8_t_cell,0.17783835619390362,16505,92809
10192,sample10192,monocyte,0.2389854432221013,22180,92809
10192,sample10192,nk_cell,0.1349007100604467,12520,92809
10193,sample10193,b_cell,0.08287004091798612,7453,89936
10193,sample10193,cd4_t_cell,0.2825342465753425,25410,89936
10193,sample10193,cd8_t_cell,0.21455257071695427,19296,89936
10193,sample10193,monocyte,0.2477761964063334,22284,89936
10193,sample10193,nk_cell,0.17226694538338375,15493,89936
10194,sample10194,b_cell,0.10569305992495168,11154,105532
10194,sample10194,cd4_t_cell,0.23508509267331237,24809,105532
10194,sample10194,cd8_t_cell,0.28049312057006404,29601,105532
10194,sample10194,monocyte,0.23014820149338588,24288,105532
10194,sample10194,nk_cell,0.14858052533828603,15680,105532
10195,sample10195,b_cell,0.12245974372498526,11841,96693
10195,sample10195,cd4_t_cell,0.3636871335050107,35166,96693
10195,sample10195,cd8_t_cell,0.1664856814867674,16098,96693
10195,sample10195,monocyte,0.181440228351587,17544,96693
10195,sample10195,nk_cell,0.16592721293164966,16044,96693
10196,sample10196,b_cell,0.08838797073963696,8156,92275
10196,sample10196,cd4_t_cell,0.2838363587103766,26191,92275
10196,sample10196,cd8_t_cell,0.33416418314819835,30835,92275
10196,sample10196,monocyte,0.16400975345434843,15134,92275
10196,sample10196,nk_cell,0.1296017339474397,11959,92275
10197,sample10197,b_cell,0.06623439937597504,6793,102560
10197,sample10197,cd4_t_cell,0.22308892355694226,22880,102560
10197,sample10197,cd8_t_cell,0.3981376755070203,40833,102560
10197,sample10197,monocyte,0.1781103744149766,18267,102560
10197,sample10197,nk_cell,0.1344286271450858,13787,102560
10198,sample10198,b_cell,0.1293268772316462,12206,94381
10198,sample10198,cd4_t_cell,0.3461925599432089,32674,94381
